image,nation,bigImage,mastery,kpg,xp,dpg,winrate,awards,dpgRanking,armoreff,moe,kd,isPrem,spots,name,wn8,id,dmgratio,hitratio,class,survival,battles,tier
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl07_14TP.png,poland,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl07_14TP.png,4,1.4,911,629,80,"{'battleHeroes': {'confederate': 1}, 'main': {'fireForEffect': 5, 'fighter': 1, 'spotter': 1, 'masterGunner': 8, 'sharpShooter': 11}, 'epic': {}}",,0.18,0,3.5,False,2.2,14TP,3771,1937,2.47,79,LT,60,5,4
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G24_VK3002DB.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G24_VK3002DB.png,4,1.67,1264,1729,72.53,"{'battleHeroes': {'highCaliber': 10, 'topGun': 2, 'confederate': 9, 'steelWall': 2, 'defender': 2, 'scout': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 48, 'duelist': 8, 'fighter': 11, 'shellproof': 1, 'kamikaze': 1, 'spotter': 3, 'reaper': 3, 'masterGunner': 31, 'sharpShooter': 34}, 'epic': {'billotte': 1, 'naydin': 1, 'pascucci': 1}}","[645, 326069]",0.23,3,3.17,False,2.85,VK 30.02 D,4277,4113,1.69,80,MT,47.25,91,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A69_T110E5.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A69_T110E5.png,4,1.57,1019,2941,61.89,"{'battleHeroes': {'highCaliber': 60, 'topGun': 19, 'confederate': 69, 'tankSniper': 3, 'steelWall': 50, 'defender': 4, 'invader': 5, 'patrolDuty': 3}, 'main': {'fireForEffect': 361, 'duelist': 88, 'fighter': 55, 'shellproof': 78, 'spotter': 6, 'reaper': 3, 'masterGunner': 29, 'sharpShooter': 59}, 'epic': {'billotte': 1, 'pascucci': 4}}","[11029, 341593]",1.14,3,2.64,False,1.9,T110E5,3468,10785,1.62,85,HT,40.66,824,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R10_AT-1.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R10_AT-1.png,4,1.27,342,254,77.27,"{'battleHeroes': {'topGun': 1}, 'main': {'masterGunner': 10, 'sharpShooter': 10}, 'epic': {}}",,0,0,1.75,False,0.59,AT-1,1338,5121,2.48,55,TD,27.27,22,2
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R105_BT_7A.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R105_BT_7A.png,4,2.27,730,502,60,"{'battleHeroes': {'highCaliber': 2, 'topGun': 1, 'confederate': 1, 'scout': 2}, 'main': {'fireForEffect': 13, 'fighter': 2, 'masterGunner': 6}, 'epic': {}}",,0.14,0,3.78,True,4.67,BT-7 art.,2756,60929,2.6,58,LT,40,15,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F113_Bretagne_Panther.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F113_Bretagne_Panther.png,4,2.32,1216,1576,59.52,"{'battleHeroes': {'highCaliber': 20, 'topGun': 5, 'confederate': 8, 'steelWall': 2, 'defender': 1, 'scout': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 68, 'duelist': 21, 'fighter': 17, 'kamikaze': 1, 'spotter': 1, 'reaper': 3, 'masterGunner': 19, 'sharpShooter': 34}, 'epic': {'delanglade': 1, 'lehvaslaiho': 11, 'oskin': 2, 'pascucci': 1, 'radley': 1}}","[153, 49712]",0.33,3,3.31,True,2.8,Bret. Panther,4815,60737,2.16,74,MT,29.76,84,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/czech-Cz14_Skoda_T-56.png,czech,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/czech-Cz14_Skoda_T-56.png,4,2.18,1515,3213,75.29,"{'battleHeroes': {'highCaliber': 43, 'topGun': 8, 'confederate': 5, 'tankSniper': 3, 'steelWall': 8, 'defender': 2}, 'main': {'fireForEffect': 155, 'duelist': 35, 'fighter': 26, 'shellproof': 15, 'kamikaze': 1, 'spotter': 2, 'reaper': 6, 'masterGunner': 21, 'sharpShooter': 30}, 'epic': {'pascucci': 1, 'radley': 2}}","[424, 169303]",0.7,3,4.57,True,1.48,Škoda T 56,4798,51057,2.66,79,HT,52.35,170,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB07_Matilda.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB07_Matilda.png,4,1.39,494,435,60.71,"{'battleHeroes': {'topGun': 1, 'steelWall': 2}, 'main': {'fireForEffect': 2, 'fighter': 1, 'reaper': 3, 'masterGunner': 14, 'sharpShooter': 21}, 'epic': {}}",,0.88,0,2.05,False,1.18,Matilda,1471,849,1.49,78,MT,32.14,28,4
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F32_Somua_Sau_40.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F32_Somua_Sau_40.png,4,1.31,457,414,60,"{'battleHeroes': {'highCaliber': 1}, 'main': {'fireForEffect': 20, 'fighter': 1, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 23}, 'epic': {}}","[4450, 140890]",0.07,0,1.89,False,0.98,SAu 40,1389,9793,1.9,70,TD,30.77,65,4
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R47_ISU-152.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R47_ISU-152.png,4,1.65,991,2218,66.13,"{'battleHeroes': {'highCaliber': 27, 'topGun': 1, 'confederate': 1, 'tankSniper': 5, 'defender': 1, 'invader': 1}, 'main': {'fireForEffect': 192, 'duelist': 13, 'fighter': 28, 'shellproof': 2, 'spotter': 2, 'reaper': 5, 'masterGunner': 13, 'sharpShooter': 24}, 'epic': {}}","[3107, 639929]",0.14,3,3.03,False,0.56,ISU-152,3017,7425,2.88,69,TD,45.56,248,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A134_M24E2_SuperChaffee.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A134_M24E2_SuperChaffee.png,4,1.65,1202,1247,70,"{'battleHeroes': {'highCaliber': 4, 'confederate': 5, 'tankSniper': 3, 'defender': 2, 'scout': 1, 'patrolDuty': 5}, 'main': {'fireForEffect': 49, 'duelist': 9, 'fighter': 9, 'spotter': 3, 'reaper': 3, 'masterGunner': 18, 'sharpShooter': 45}, 'epic': {'orlik': 4, 'pascucci': 1}}","[134, 119732]",0.01,3,2.75,True,3.85,Super Chaffee,5904,50977,2.22,75,LT,40,60,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB63_TOG_II.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB63_TOG_II.png,4,1.85,1017,1333,66.91,"{'battleHeroes': {'highCaliber': 15, 'topGun': 5, 'confederate': 5, 'steelWall': 5}, 'main': {'fireForEffect': 61, 'duelist': 32, 'fighter': 15, 'spotter': 2, 'reaper': 3, 'masterGunner': 16, 'sharpShooter': 28}, 'epic': {}}","[308, 76073]",0.25,3,3.62,True,0.76,TOG II*,3183,53841,1.26,68,HT,48.92,139,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It19_Progetto_C50_mod_66.png,italy,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It19_Progetto_C50_mod_66.png,4,1.68,1326,3239,68.38,"{'battleHeroes': {'highCaliber': 19, 'topGun': 2, 'confederate': 8, 'tankSniper': 4, 'patrolDuty': 1}, 'main': {'fireForEffect': 103, 'duelist': 15, 'fighter': 11, 'shellproof': 2, 'spotter': 4, 'reaper': 3, 'masterGunner': 16, 'sharpShooter': 37}, 'epic': {'pascucci': 1}}","[122, 158987]",0.51,3,2.98,False,1.46,Progetto 66,4353,3489,2.08,84,HT,43.59,117,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch18_WZ-120.png,china,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch18_WZ-120.png,4,1.54,1022,2187,61.04,"{'battleHeroes': {'highCaliber': 23, 'topGun': 8, 'confederate': 13, 'tankSniper': 4, 'steelWall': 5, 'defender': 4, 'invader': 4, 'scout': 3, 'patrolDuty': 4}, 'main': {'fireForEffect': 119, 'duelist': 26, 'fighter': 22, 'shellproof': 2, 'kamikaze': 6, 'spotter': 3, 'reaper': 4, 'masterGunner': 20, 'sharpShooter': 31}, 'epic': {'delanglade': 1, 'lehvaslaiho': 1, 'pascucci': 1}}","[5097, 189160]",0.41,3,2.19,False,2.45,WZ-120,3302,1841,1.5,77,MT,29.73,444,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S01_Strv_74_A2.png,sweden,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S01_Strv_74_A2.png,4,2.41,1301,1673,65.96,"{'battleHeroes': {'highCaliber': 24, 'topGun': 3, 'confederate': 4, 'tankSniper': 1, 'scout': 1, 'patrolDuty': 4}, 'main': {'fireForEffect': 81, 'duelist': 12, 'fighter': 26, 'spotter': 3, 'masterGunner': 14, 'sharpShooter': 31}, 'epic': {'lehvaslaiho': 2, 'oskin': 1, 'pascucci': 2, 'radley': 1}}","[137, 144845]",0.03,3,5.16,True,2.54,Strv m/42-57,5106,51585,3.13,77,MT,53.19,94,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G164_Kpz_Pr_68_P.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G164_Kpz_Pr_68_P.png,4,1.62,1164,2302,65.15,"{'battleHeroes': {'highCaliber': 6, 'topGun': 2, 'confederate': 9, 'tankSniper': 3, 'steelWall': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 55, 'duelist': 3, 'fighter': 3, 'spotter': 4, 'reaper': 4, 'masterGunner': 23, 'sharpShooter': 40}, 'epic': {'lehvaslaiho': 4}}","[271, 10306]",0.11,1,2.74,True,1.55,MKpz 68 (P),3565,37393,2.24,74,MT,40.91,66,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A117_T26E5_Patriot.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A117_T26E5_Patriot.png,4,1.75,1432,2383,73.18,"{'battleHeroes': {'highCaliber': 35, 'topGun': 6, 'confederate': 27, 'steelWall': 13, 'defender': 1, 'patrolDuty': 3}, 'main': {'fireForEffect': 171, 'duelist': 34, 'fighter': 30, 'shellproof': 22, 'spotter': 4, 'reaper': 3, 'masterGunner': 20, 'sharpShooter': 37}, 'epic': {'billotte': 1}}","[72, 179434]",0.91,3,2.99,True,2.05,T26E5 P,4853,59169,1.93,79,HT,41.36,220,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R101_MT25.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R101_MT25.png,4,0.78,786,530,59.33,"{'battleHeroes': {'highCaliber': 1, 'topGun': 3, 'confederate': 5, 'defender': 5, 'invader': 1, 'scout': 64, 'patrolDuty': 19}, 'main': {'fireForEffect': 203, 'duelist': 16, 'fighter': 17, 'kamikaze': 25, 'spotter': 9, 'reaper': 3, 'masterGunner': 19, 'sharpShooter': 56}, 'epic': {'orlik': 2, 'pascucci': 3}}","[27053, 470014]",0.06,3,0.95,False,5,MT-25,1985,16641,1.02,75,LT,18.53,777,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB71_AT_15A.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB71_AT_15A.png,4,2.11,1175,1723,65.52,"{'battleHeroes': {'highCaliber': 22, 'topGun': 4, 'confederate': 1, 'tankSniper': 1, 'steelWall': 25, 'defender': 1}, 'main': {'fireForEffect': 89, 'duelist': 17, 'fighter': 12, 'shellproof': 36, 'spotter': 1, 'reaper': 4, 'masterGunner': 34, 'sharpShooter': 35}, 'epic': {'pascucci': 2}}","[100, 49005]",2.5,3,4.22,True,1.77,AT 15A,3964,54097,2.26,77,TD,50,116,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G25_PzII_Luchs.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G25_PzII_Luchs.png,4,1.2,699,464,60.58,"{'battleHeroes': {'highCaliber': 5, 'topGun': 3, 'confederate': 1, 'scout': 5, 'patrolDuty': 4}, 'main': {'fireForEffect': 10, 'duelist': 1, 'fighter': 2, 'kamikaze': 6, 'spotter': 1, 'masterGunner': 63, 'sharpShooter': 128}, 'epic': {'orlik': 1, 'pascucci': 1}}","[16932, 554387]",0.02,0,1.59,False,3.66,Luchs,2335,6161,1.8,71,LT,24.09,137,4
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G112_KanonenJagdPanzer_105.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G112_KanonenJagdPanzer_105.png,4,1.78,1182,2285,66.07,"{'battleHeroes': {'highCaliber': 15, 'topGun': 6, 'confederate': 9, 'tankSniper': 9, 'defender': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 143, 'duelist': 7, 'fighter': 20, 'kamikaze': 4, 'spotter': 3, 'reaper': 4, 'masterGunner': 18, 'sharpShooter': 26}, 'epic': {'halonen': 4, 'pascucci': 3, 'radley': 1}}","[580, 78998]",0.01,3,3.18,True,1.63,KanJPz 105,3868,48401,2.72,71,TD,44.05,168,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G54_E-50.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G54_E-50.png,4,1.62,1111,2627,63.39,"{'battleHeroes': {'highCaliber': 54, 'topGun': 7, 'confederate': 36, 'tankSniper': 8, 'steelWall': 6, 'defender': 1, 'scout': 4, 'patrolDuty': 2}, 'main': {'fireForEffect': 221, 'duelist': 55, 'fighter': 39, 'shellproof': 8, 'kamikaze': 9, 'spotter': 5, 'reaper': 5, 'masterGunner': 18, 'sharpShooter': 47}, 'epic': {'lehvaslaiho': 12}}","[12027, 400711]",0.49,3,2.46,False,1.86,E 50,3545,10257,1.73,82,MT,34.1,478,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R172_Object_752.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R172_Object_752.png,4,1.91,1299,3141,66.13,"{'battleHeroes': {'highCaliber': 7, 'topGun': 3, 'confederate': 2, 'tankSniper': 1, 'steelWall': 12, 'defender': 2, 'patrolDuty': 1}, 'main': {'fireForEffect': 99, 'duelist': 22, 'fighter': 18, 'shellproof': 15, 'spotter': 2, 'reaper': 3, 'masterGunner': 21, 'sharpShooter': 77}, 'epic': {}}","[379, 12320]",0.76,3,3.76,True,1.33,Obj. 752,3597,30465,1.99,88,HT,49.19,124,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl05_50TP_Tyszkiewicza.png,poland,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl05_50TP_Tyszkiewicza.png,4,1.7,1184,3173,61.82,"{'battleHeroes': {'highCaliber': 33, 'topGun': 1, 'confederate': 5, 'tankSniper': 2, 'steelWall': 14, 'defender': 1}, 'main': {'fireForEffect': 129, 'duelist': 26, 'fighter': 16, 'shellproof': 14, 'spotter': 3, 'reaper': 4, 'masterGunner': 22, 'sharpShooter': 38}, 'epic': {'dumitru': 1, 'pascucci': 3}}","[879, 302940]",0.73,3,3.31,False,1.25,50TP,4269,3217,1.95,76,HT,48.48,165,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A145_TS_54.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A145_TS_54.png,4,1.96,1468,2825,65.17,"{'battleHeroes': {'highCaliber': 15, 'confederate': 7, 'tankSniper': 3, 'steelWall': 6}, 'main': {'fireForEffect': 74, 'duelist': 14, 'fighter': 17, 'shellproof': 10, 'spotter': 2, 'reaper': 3, 'masterGunner': 23, 'sharpShooter': 49}, 'epic': {}}","[318, 22792]",0.76,3,3,True,1.76,TS-54,4323,34849,2.07,83,HT,34.83,89,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch60_Vickers_TypeB.png,china,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch60_Vickers_TypeB.png,4,1.5,1268,691,100,"{'battleHeroes': {'scout': 1}, 'main': {'fireForEffect': 2, 'masterGunner': 6}, 'epic': {}}",,0.02,0,3,True,4.5,Vickers 6 t,2624,57905,2.42,76,LT,50,2,2
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S26_Lansen_C.png,sweden,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S26_Lansen_C.png,4,2.05,1499,2653,72.94,"{'battleHeroes': {'highCaliber': 14, 'topGun': 3, 'confederate': 12, 'tankSniper': 3, 'scout': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 72, 'duelist': 17, 'fighter': 13, 'kamikaze': 1, 'spotter': 4, 'reaper': 3, 'masterGunner': 17, 'sharpShooter': 31}, 'epic': {'lehvaslaiho': 5, 'oskin': 2, 'pascucci': 2}}","[274, 89159]",0.14,3,3.95,True,2.24,Lansen C,5059,53121,2.43,74,MT,48.24,85,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F100_Panhard_EBR_90.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F100_Panhard_EBR_90.png,4,1.47,1145,1722,70.93,"{'battleHeroes': {'highCaliber': 3, 'topGun': 3, 'confederate': 25, 'tankSniper': 3, 'defender': 2, 'scout': 15, 'patrolDuty': 15}, 'main': {'fireForEffect': 142, 'duelist': 23, 'fighter': 14, 'kamikaze': 3, 'spotter': 7, 'masterGunner': 17, 'sharpShooter': 48}, 'epic': {'naydin': 1, 'orlik': 5, 'pascucci': 14}}","[2377, 244370]",0.02,3,2.23,False,4.52,EBR 90,4022,18753,1.75,78,LT,33.92,227,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G65_JagdTiger_SdKfz_185.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G65_JagdTiger_SdKfz_185.png,4,1.6,1219,2077,64.97,"{'battleHeroes': {'highCaliber': 15, 'topGun': 3, 'confederate': 10, 'tankSniper': 1, 'steelWall': 7, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 131, 'duelist': 17, 'fighter': 19, 'shellproof': 17, 'spotter': 3, 'reaper': 3, 'masterGunner': 12, 'sharpShooter': 56}, 'epic': {}}","[179, 140044]",1.08,3,2.51,True,1.59,"JgTig.8,8 cm",3570,55313,1.81,79,TD,36.16,177,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F44_Somua_S35.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F44_Somua_S35.png,4,2.22,845,467,66.67,"{'battleHeroes': {'topGun': 1, 'scout': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 7, 'duelist': 1, 'fighter': 1, 'spotter': 2, 'reaper': 4, 'masterGunner': 12, 'sharpShooter': 27}, 'epic': {}}",,0.48,0,3.33,False,3.67,Somua S35,1929,13121,2.45,80,MT,33.33,9,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R106_KV85.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R106_KV85.png,4,1.82,932,1297,67.59,"{'battleHeroes': {'highCaliber': 18, 'topGun': 7, 'confederate': 2, 'tankSniper': 1, 'steelWall': 6, 'invader': 1}, 'main': {'fireForEffect': 67, 'duelist': 17, 'fighter': 15, 'shellproof': 2, 'spotter': 2, 'reaper': 5, 'masterGunner': 21, 'sharpShooter': 33}, 'epic': {'bruno': 1, 'pascucci': 1, 'pool': 1}}","[3050, 1199904]",0.54,3,2.73,False,1.6,KV-85,3400,2817,1.86,77,HT,33.33,216,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F19_Lorraine40t.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F19_Lorraine40t.png,4,2.31,1349,2751,66.67,"{'battleHeroes': {'highCaliber': 52, 'topGun': 19, 'confederate': 4, 'tankSniper': 14, 'defender': 2, 'scout': 2, 'patrolDuty': 2}, 'main': {'fireForEffect': 242, 'duelist': 39, 'fighter': 49, 'kamikaze': 3, 'spotter': 4, 'reaper': 4, 'masterGunner': 21, 'sharpShooter': 48}, 'epic': {'lehvaslaiho': 21, 'nicol': 1, 'oskin': 5, 'pascucci': 1, 'radley': 5}}","[123, 217396]",0.04,3,3.84,True,2.18,Lorr. 40 t,5601,62529,2.54,82,MT,39.78,279,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A121_M26_Cologne.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A121_M26_Cologne.png,4,1.94,1334,2122,69.39,"{'battleHeroes': {'highCaliber': 24, 'topGun': 4, 'confederate': 8, 'tankSniper': 4, 'steelWall': 4, 'defender': 1, 'invader': 1}, 'main': {'fireForEffect': 81, 'duelist': 15, 'fighter': 14, 'shellproof': 2, 'kamikaze': 1, 'spotter': 4, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 30}, 'epic': {'dumitru': 2, 'lehvaslaiho': 7, 'oskin': 1, 'pascucci': 2}}","[19, 17908]",0.52,3,3.88,True,2.32,Eagle 7,4939,59937,2.2,76,MT,50,98,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch01_Type59_Gold.png,china,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch01_Type59_Gold.png,4,1.93,1455,2413,73.79,"{'battleHeroes': {'highCaliber': 13, 'topGun': 3, 'confederate': 21, 'tankSniper': 4, 'steelWall': 3, 'scout': 2, 'patrolDuty': 2}, 'main': {'fireForEffect': 85, 'duelist': 19, 'fighter': 16, 'shellproof': 7, 'spotter': 4, 'reaper': 3, 'masterGunner': 24, 'sharpShooter': 57}, 'epic': {'lehvaslaiho': 1, 'pascucci': 3, 'radley': 1}}","[135, 8237]",0.67,3,3.83,True,2.91,Type 59 G,4775,561,2.31,78,MT,49.51,103,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB106_Cobra.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB106_Cobra.png,4,2.37,1334,3648,69.11,"{'battleHeroes': {'highCaliber': 33, 'topGun': 3, 'confederate': 3, 'tankSniper': 1, 'steelWall': 1, 'defender': 1}, 'main': {'fireForEffect': 112, 'duelist': 14, 'fighter': 26, 'kamikaze': 1, 'spotter': 3, 'reaper': 4, 'masterGunner': 25, 'sharpShooter': 39}, 'epic': {'lehvaslaiho': 4, 'oskin': 2}}","[48, 83253]",0.2,3,5.41,True,1.07,Cobra,4669,60497,3.12,84,MT,56.1,123,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB72_AT15.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB72_AT15.png,4,1.53,1065,2009,59.78,"{'battleHeroes': {'highCaliber': 21, 'topGun': 8, 'confederate': 11, 'tankSniper': 4, 'steelWall': 15, 'defender': 1, 'invader': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 85, 'duelist': 13, 'fighter': 13, 'shellproof': 19, 'spotter': 2, 'reaper': 3, 'masterGunner': 23, 'sharpShooter': 66}, 'epic': {'halonen': 1, 'radley': 2}}","[1928, 268385]",1.09,3,2.59,False,1.11,AT 15,3137,8529,1.79,79,TD,40.96,271,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R22_T-46.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R22_T-46.png,4,1.25,519,348,59.52,"{'battleHeroes': {'highCaliber': 1, 'topGun': 3, 'confederate': 1, 'defender': 1}, 'main': {'kamikaze': 2, 'reaper': 4, 'masterGunner': 27, 'sharpShooter': 34}, 'epic': {}}","[2591, 459067]",0.07,0,1.65,False,2.6,T-46,2031,3073,1.6,74,LT,24.6,126,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R09_T-26.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R09_T-26.png,4,1.95,507,306,60,"{'battleHeroes': {'topGun': 5, 'confederate': 1, 'defender': 1, 'patrolDuty': 1}, 'main': {'reaper': 3, 'masterGunner': 31, 'sharpShooter': 35}, 'epic': {}}","[1201, 101697]",0.15,0,3.34,False,1.87,T-26,2385,4609,2.31,63,LT,41.82,55,2
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F117_Alt_Proto_AMX_30.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F117_Alt_Proto_AMX_30.png,4,1.66,1365,2567,67.6,"{'battleHeroes': {'highCaliber': 17, 'topGun': 2, 'confederate': 25, 'tankSniper': 2, 'steelWall': 3, 'scout': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 157, 'duelist': 16, 'fighter': 17, 'shellproof': 6, 'spotter': 3, 'reaper': 3, 'masterGunner': 24, 'sharpShooter': 34}, 'epic': {'lehvaslaiho': 8, 'oskin': 4, 'radley': 1}}","[119, 28196]",0.52,3,2.59,True,2.31,A.P. AMX 30,4557,32065,2.33,79,MT,35.75,179,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R08_BT-2.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R08_BT-2.png,4,1.89,474,328,62.86,"{'battleHeroes': {'topGun': 2, 'confederate': 1}, 'main': {'reaper': 3, 'masterGunner': 11, 'sharpShooter': 13}, 'epic': {}}",,0,0,2.44,False,1.89,BT-2,2355,1025,2.26,66,LT,22.86,35,2
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R143_T_29.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R143_T_29.png,4,1.2,480,391,60,"{'battleHeroes': {}, 'main': {'fireForEffect': 3, 'fighter': 1, 'reaper': 3, 'masterGunner': 5}, 'epic': {}}",,0,0,2,True,1.6,T-29,1654,47873,2.61,53,MT,40,5,3
